"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",4,0,289982,1,12,"__amd_rocclr_fillBufferAligned",1,178355997521010,178355997679550,0,0,16,0,128,256,1,1,5120,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,2,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",2,178356025088742,178356025096356,0,0,8,0,128,256,1,1,135168,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,3,6,"__amd_rocclr_copyBuffer",3,178356025103049,178356025106856,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,4,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",4,178356025126763,178356025128526,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,5,6,"__amd_rocclr_copyBuffer",5,178356025138936,178356025141060,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,6,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",6,178356025155006,178356025156248,0,0,8,0,128,256,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,7,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",7,178356025201774,178356025206062,0,0,8,0,128,256,1,1,49152,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,8,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",8,178356025257037,178356025268579,0,0,8,0,128,256,1,1,49152,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,9,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",9,178356026193876,178356026935392,0,0,8,0,128,256,1,1,1048576,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,10,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",10,178356026990903,178356027003006,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,11,6,"__amd_rocclr_copyBuffer",11,178356027005754,178356027008560,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,12,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",12,178356027036018,178356027037060,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,13,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",13,178356027304376,178356027325055,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,14,6,"__amd_rocclr_copyBuffer",14,178356027331377,178356027334863,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,15,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",15,178356027347234,178356027349238,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,16,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",16,178356027594210,178356027613246,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,17,6,"__amd_rocclr_copyBuffer",17,178356027616122,178356027618406,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,18,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",18,178356027630508,178356027631590,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,19,6,"__amd_rocclr_copyBuffer",19,178356027972522,178356027979936,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,20,6,"__amd_rocclr_copyBuffer",20,178356027982741,178356027996286,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,21,6,"__amd_rocclr_copyBuffer",21,178356027998531,178356028011876,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,22,6,"__amd_rocclr_copyBuffer",22,178356028014351,178356028015673,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,23,6,"__amd_rocclr_copyBuffer",23,178356028017476,178356028018518,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,24,6,"__amd_rocclr_copyBuffer",24,178356028021133,178356028022416,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,25,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",25,178356028098038,178356028117034,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,26,6,"__amd_rocclr_copyBuffer",26,178356028119397,178356028121321,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,27,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",27,178356028133455,178356028134537,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,28,6,"__amd_rocclr_copyBuffer",28,178356028139225,178356028140668,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,29,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",29,178356028151729,178356028152811,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,30,6,"__amd_rocclr_copyBuffer",30,178356028156347,178356028157950,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,31,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",31,178356028170344,178356028171386,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,32,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",32,178356028470477,178356028493681,0,0,8,0,128,256,1,1,786432,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,33,6,"__amd_rocclr_copyBuffer",33,178356028497129,178356028499534,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,34,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",34,178356028511645,178356028512767,0,0,8,0,128,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,35,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",35,178356028823464,178356028846908,0,0,8,0,128,256,1,1,786432,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,36,6,"__amd_rocclr_copyBuffer",36,178356028850114,178356028852318,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,37,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",37,178356028863700,178356028864982,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,38,6,"__amd_rocclr_copyBuffer",38,178356028868709,178356028870272,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,39,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",39,178356028956000,178356028957082,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,40,6,"__amd_rocclr_copyBuffer",40,178356028960582,178356028962546,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,41,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",41,178356028974285,178356028975327,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,42,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",42,178356028998531,178356028999893,0,0,8,0,128,256,1,1,24576,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,43,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",43,178356029227059,178356029244933,0,0,8,0,128,256,1,1,524288,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,44,6,"__amd_rocclr_copyBuffer",44,178356029248229,178356029250674,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,45,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",45,178356029270526,178356029271648,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,46,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",46,178356030144104,178356030187425,0,0,8,0,128,256,1,1,1572864,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,47,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",47,178356030209384,178356030211588,0,0,8,0,128,256,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,48,6,"__amd_rocclr_copyBuffer",48,178356030215507,178356030218032,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,49,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",49,178356030232407,178356030234130,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,50,6,"__amd_rocclr_copyBuffer",50,178356030237256,178356030238779,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,51,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",51,178356030252475,178356030254319,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,52,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",52,178356030273805,178356030275769,0,0,8,0,128,256,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,53,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",53,178356030295157,178356030297161,0,0,8,0,128,256,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,54,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",54,178356030556889,178356030585423,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,55,6,"__amd_rocclr_copyBuffer",55,178356030592055,178356030595060,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,56,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",56,178356030608505,178356030610309,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,57,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",57,178356030985485,178356031006004,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,58,6,"__amd_rocclr_copyBuffer",58,178356031010562,178356031012726,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,59,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",59,178356031027615,178356031030380,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,60,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",60,178356031266022,178356031285058,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,61,6,"__amd_rocclr_copyBuffer",61,178356031288266,178356031290430,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,62,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",62,178356031302021,178356031303144,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,63,6,"__amd_rocclr_copyBuffer",63,178356031492460,178356031502158,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,64,6,"__amd_rocclr_copyBuffer",64,178356031507729,178356031521876,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,65,6,"__amd_rocclr_copyBuffer",65,178356031525202,178356031539549,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,66,6,"__amd_rocclr_copyBuffer",66,178356031542955,178356031544558,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,67,6,"__amd_rocclr_copyBuffer",67,178356031547484,178356031548726,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,68,6,"__amd_rocclr_copyBuffer",68,178356031551538,178356031553502,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,69,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",69,178356031770991,178356031791109,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,70,6,"__amd_rocclr_copyBuffer",70,178356031797725,178356031801212,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,71,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",71,178356031841818,178356031844182,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,72,6,"__amd_rocclr_copyBuffer",72,178356031847124,178356031849729,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,73,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",73,178356031863639,178356031866324,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,74,6,"__amd_rocclr_copyBuffer",74,178356031869426,178356031871711,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,75,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",75,178356031885691,178356031887534,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,76,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",76,178356032178342,178356032203629,0,0,8,0,128,256,1,1,786432,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,77,6,"__amd_rocclr_copyBuffer",77,178356032209867,178356032221969,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,78,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",78,178356032235670,178356032237473,0,0,8,0,128,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,79,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",79,178356032533971,178356032559740,0,0,8,0,128,256,1,1,786432,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,80,6,"__amd_rocclr_copyBuffer",80,178356032566352,178356032569478,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,81,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",81,178356032582367,178356032584170,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,82,6,"__amd_rocclr_copyBuffer",82,178356032589178,178356032591463,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,83,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",83,178356032611812,178356032614016,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,84,6,"__amd_rocclr_copyBuffer",84,178356032617429,178356032619713,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,85,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",85,178356032634384,178356032636188,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,86,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",86,178356032660991,178356032663034,0,0,8,0,128,256,1,1,24576,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,87,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",87,178356032806949,178356032818290,0,0,8,0,128,256,1,1,524288,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,88,6,"__amd_rocclr_copyBuffer",88,178356032822788,178356032824191,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,89,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",89,178356032857300,178356032858983,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,90,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",90,178356033445718,178356033498017,0,0,8,0,128,256,1,1,1572864,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,91,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",91,178356033519878,178356033522243,0,0,8,0,128,256,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,92,6,"__amd_rocclr_copyBuffer",92,178356033526971,178356033528735,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,93,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",93,178356033543533,178356033545216,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,94,6,"__amd_rocclr_copyBuffer",94,178356033548252,178356033550536,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,95,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",95,178356033564823,178356033566466,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,96,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",96,178356033585251,178356033587175,0,0,8,0,128,256,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,97,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",97,178356033604447,178356033606451,0,0,8,0,128,256,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,98,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",98,178356033836443,178356033856441,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,99,6,"__amd_rocclr_copyBuffer",99,178356033862672,178356033866119,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,100,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",100,178356033885266,178356033887029,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,101,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",101,178356034146195,178356034166714,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,102,6,"__amd_rocclr_copyBuffer",102,178356034171824,178356034174549,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,103,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",103,178356034189198,178356034190962,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,104,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",104,178356034446560,178356034475735,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,105,6,"__amd_rocclr_copyBuffer",105,178356034482330,178356034485617,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,106,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",106,178356034500024,178356034501947,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,107,6,"__amd_rocclr_copyBuffer",107,178356034688004,178356034696981,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,108,6,"__amd_rocclr_copyBuffer",108,178356034702301,178356034716728,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,109,6,"__amd_rocclr_copyBuffer",109,178356034720218,178356034734365,0,0,16,0,128,512,1,1,10240,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,110,6,"__amd_rocclr_copyBuffer",110,178356034737337,178356034739621,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,111,6,"__amd_rocclr_copyBuffer",111,178356034742636,178356034744360,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,112,6,"__amd_rocclr_copyBuffer",112,178356034747750,178356034749714,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,113,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",113,178356034994926,178356035015324,0,0,8,0,128,256,1,1,589824,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,114,6,"__amd_rocclr_copyBuffer",114,178356035022137,178356035024301,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,115,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",115,178356035044900,178356035047745,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,116,6,"__amd_rocclr_copyBuffer",116,178356035052234,178356035053716,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,117,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",117,178356035069131,178356035071695,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,118,6,"__amd_rocclr_copyBuffer",118,178356035074987,178356035077271,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,119,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",119,178356035092149,178356035093752,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,120,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",120,178356035370908,178356035394151,0,0,8,0,128,256,1,1,786432,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,121,6,"__amd_rocclr_copyBuffer",121,178356035397558,178356035400203,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,122,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",122,178356035414279,178356035416043,0,0,8,0,128,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,123,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",123,178356035749507,178356035775275,0,0,8,0,128,256,1,1,786432,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,124,6,"__amd_rocclr_copyBuffer",124,178356035781848,178356035793269,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,125,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",125,178356035807847,178356035810492,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,126,6,"__amd_rocclr_copyBuffer",126,178356035813510,178356035815994,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,127,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",127,178356035830181,178356035832746,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,128,6,"__amd_rocclr_copyBuffer",128,178356035836140,178356035837502,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,129,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",129,178356035851892,178356035853655,0,0,8,0,128,256,1,1,768,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,130,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",130,178356035879201,178356035881325,0,0,8,0,128,256,1,1,24576,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,131,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",131,178356036110378,178356036129454,0,0,8,0,128,256,1,1,524288,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,132,6,"__amd_rocclr_copyBuffer",132,178356036135745,178356036148048,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,133,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",133,178356036163376,178356036165380,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,134,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",134,178356036702401,178356036744360,0,0,8,0,128,256,1,1,1572864,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,135,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",135,178356036767803,178356036770769,0,0,8,0,128,256,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,136,6,"__amd_rocclr_copyBuffer",136,178356036788253,178356036790417,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,137,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",137,178356036805004,178356036806647,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,138,6,"__amd_rocclr_copyBuffer",138,178356036809492,178356036810894,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",4,0,289982,139,35,"void lczero::rocm_backend::copyTypeConverted_kernel<__half, float>(__half*, float*, int)",139,178356036825772,178356036827415,0,0,8,0,128,256,1,1,256,1,1
